,Unnamed: 0,city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population_2019,is_last,order_for_place,place_type,state
113998,113998,,16.0,1,0.11824000000000001,2020-03-01,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-02,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-03,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-04,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-05,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-06,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-07,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-08,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-09,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-10,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-11,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-12,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-13,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-14,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-15,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-16,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-17,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-18,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-19,0.0,0,845731.0,False,1,state,AP
113998,113998,,16.0,1,0.11824000000000001,2020-03-20,0.0,0,845731.0,False,1,state,AP
113859,113859,,16.0,1,0.11824000000000001,2020-03-21,0.0,0,845731.0,False,2,state,AP
113718,113718,,16.0,1,0.11824000000000001,2020-03-22,0.0,0,845731.0,False,3,state,AP
113542,113542,,16.0,1,0.11824000000000001,2020-03-23,0.0,0,845731.0,False,4,state,AP
113337,113337,,16.0,1,0.11824000000000001,2020-03-24,0.0,0,845731.0,False,5,state,AP
113080,113080,,16.0,2,0.23648000000000002,2020-03-25,0.0,0,845731.0,False,6,state,AP
112804,112804,,16.0,2,0.23648000000000002,2020-03-26,0.0,0,845731.0,False,7,state,AP
112494,112494,,16.0,3,0.35472,2020-03-27,0.0,0,845731.0,False,8,state,AP
112200,112200,,16.0,4,0.47296000000000005,2020-03-28,0.0,0,845731.0,False,9,state,AP
111902,111902,,16.0,8,0.9459299999999999,2020-03-29,0.0,0,845731.0,False,10,state,AP
111501,111501,,16.0,8,0.9459299999999999,2020-03-30,0.0,0,845731.0,False,11,state,AP
111054,111054,,16.0,10,1.18241,2020-03-31,0.0,0,845731.0,False,12,state,AP
110569,110569,,16.0,11,1.30065,2020-04-01,0.0,0,845731.0,False,13,state,AP
110038,110038,,16.0,12,1.41889,2020-04-02,0.0,0,845731.0,False,14,state,AP
109453,109453,,16.0,19,2.24658,2020-04-03,0.0,0,845731.0,False,15,state,AP
108851,108851,,16.0,29,3.42899,2020-04-04,0.0345,1,845731.0,False,16,state,AP
108193,108193,,16.0,32,3.7837099999999997,2020-04-05,0.0312,1,845731.0,False,17,state,AP
107494,107494,,16.0,39,4.6114,2020-04-06,0.0513,2,845731.0,False,18,state,AP
106710,106710,,16.0,51,6.03029,2020-04-07,0.0392,2,845731.0,False,19,state,AP
105864,105864,,16.0,107,12.65178,2020-04-08,0.0187,2,845731.0,False,20,state,AP
104988,104988,,16.0,110,13.0065,2020-04-09,0.0182,2,845731.0,False,21,state,AP
104043,104043,,16.0,166,19.62799,2020-04-10,0.012,2,845731.0,False,22,state,AP
103052,103052,,16.0,193,22.82049,2020-04-11,0.0259,5,845731.0,False,23,state,AP
102027,102027,,16.0,237,28.023090000000003,2020-04-12,0.0211,5,845731.0,False,24,state,AP
100964,100964,,16.0,244,28.85078,2020-04-13,0.0246,6,845731.0,False,25,state,AP
99839,99839,,16.0,308,36.4182,2020-04-14,0.0227,7,845731.0,False,26,state,AP
98637,98637,,16.0,342,40.438390000000005,2020-04-15,0.0205,7,845731.0,False,27,state,AP
97375,97375,,16.0,362,42.80321,2020-04-16,0.0276,10,845731.0,False,28,state,AP
96050,96050,,16.0,375,44.340340000000005,2020-04-17,0.0267,10,845731.0,False,29,state,AP
94663,94663,,16.0,400,47.29636,2020-04-18,0.025,10,845731.0,False,30,state,AP
93214,93214,,16.0,416,49.18822,2020-04-19,0.0264,11,845731.0,False,31,state,AP
91714,91714,,16.0,435,51.43479,2020-04-20,0.0299,13,845731.0,False,32,state,AP
90173,90173,,16.0,466,55.10026,2020-04-21,0.0279,13,845731.0,False,33,state,AP
88588,88588,,16.0,492,58.174530000000004,2020-04-22,0.0285,14,845731.0,False,34,state,AP
86927,86927,,16.0,555,65.6237,2020-04-23,0.0288,16,845731.0,False,35,state,AP
85181,85181,,16.0,648,76.62011,2020-04-24,0.0278,18,845731.0,False,36,state,AP
83362,83362,,16.0,689,81.46798000000001,2020-04-25,0.028999999999999998,20,845731.0,False,37,state,AP
81469,81469,,16.0,821,97.07578000000001,2020-04-26,0.027999999999999997,23,845731.0,False,38,state,AP
79514,79514,,16.0,842,99.55884,2020-04-27,0.0309,26,845731.0,False,39,state,AP
77460,77460,,16.0,918,108.54515,2020-04-28,0.0305,28,845731.0,False,40,state,AP
75359,75359,,16.0,1016,120.13276,2020-04-29,0.0305,31,845731.0,False,41,state,AP
73143,73143,,16.0,1080,127.70018,2020-04-30,0.0315,34,845731.0,False,42,state,AP
70881,70881,,16.0,1121,132.54806000000002,2020-05-01,0.033,37,845731.0,False,43,state,AP
68546,68546,,16.0,1187,140.35196000000002,2020-05-02,0.0337,40,845731.0,False,44,state,AP
66146,66146,,16.0,1482,175.23301999999998,2020-05-03,0.028999999999999998,43,845731.0,False,45,state,AP
63690,63690,,16.0,1733,204.91149,2020-05-04,0.0283,49,845731.0,False,46,state,AP
61144,61144,,16.0,1931,228.32318999999998,2020-05-05,0.0285,55,845731.0,False,47,state,AP
58532,58532,,16.0,2046,241.92088999999999,2020-05-06,0.0274,56,845731.0,False,48,state,AP
55836,55836,,16.0,2199,260.01175,2020-05-07,0.0277,61,845731.0,False,49,state,AP
53031,53031,,16.0,2322,274.55537999999996,2020-05-08,0.0284,66,845731.0,False,50,state,AP
50256,50256,,16.0,2493,294.77457999999996,2020-05-09,0.0277,69,845731.0,False,51,state,AP
47325,47325,,16.0,2613,308.96349,2020-05-10,0.0276,72,845731.0,False,52,state,AP
44333,44333,,16.0,2671,315.82146,2020-05-11,0.0273,73,845731.0,False,53,state,AP
41277,41277,,16.0,2910,344.08104,2020-05-12,0.0296,86,845731.0,False,54,state,AP
38146,38146,,16.0,3005,355.31392,2020-05-13,0.0313,94,845731.0,False,55,state,AP
34939,34939,,16.0,3428,405.32982999999996,2020-05-14,0.0295,101,845731.0,False,56,state,AP
31741,31741,,16.0,3630,429.21449,2020-05-15,0.0284,103,845731.0,False,57,state,AP
28436,28436,,16.0,3834,453.33564,2020-05-16,0.0282,108,845731.0,False,58,state,AP
25033,25033,,16.0,3952,467.28806,2020-05-17,0.0301,119,845731.0,False,59,state,AP
21570,21570,,16.0,4023,475.68317,2020-05-18,0.0316,127,845731.0,False,60,state,AP
18175,18175,,16.0,4310,509.61830999999995,2020-05-19,0.0316,136,845731.0,False,61,state,AP
14563,14563,,16.0,4549,537.87788,2020-05-20,0.0312,142,845731.0,False,62,state,AP
10924,10924,,16.0,5188,613.43382,2020-05-21,0.0291,151,845731.0,False,63,state,AP
7143,7143,,16.0,5655,668.65233,2020-05-22,0.0278,157,845731.0,False,64,state,AP
7143,7143,,16.0,5655,668.65233,2020-05-23,0.0278,157,845731.0,False,64,state,AP
202,202,,16.0,6353,751.18448,2020-05-24,0.0257,163,845731.0,True,65,state,AP
202,202,,16.0,6353,751.18448,2020-05-25,0.0257,163,845731.0,True,65,state,AP
202,202,,16.0,6353,751.18448,2020-05-26,0.0257,163,845731.0,True,65,state,AP
202,202,,16.0,6353,751.18448,2020-05-27,0.0257,163,845731.0,True,65,state,AP
202,202,,16.0,6353,751.18448,2020-05-28,0.0257,163,845731.0,True,65,state,AP
202,202,,16.0,6353,751.18448,2020-05-29,0.0257,163,845731.0,True,65,state,AP
114605,114605,,29.0,1,0.00672,2020-02-25,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-02-26,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-02-27,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-02-28,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-02-29,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-01,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-02,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-03,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-04,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-05,0.0,0,14873064.0,False,1,state,BA
114605,114605,,29.0,1,0.00672,2020-03-06,0.0,0,14873064.0,False,1,state,BA
114597,114597,,29.0,2,0.01345,2020-03-07,0.0,0,14873064.0,False,2,state,BA
114597,114597,,29.0,2,0.01345,2020-03-08,0.0,0,14873064.0,False,2,state,BA
114574,114574,,29.0,2,0.01345,2020-03-09,0.0,0,14873064.0,False,3,state,BA
114560,114560,,29.0,2,0.01345,2020-03-10,0.0,0,14873064.0,False,4,state,BA
114545,114545,,29.0,3,0.02017,2020-03-11,0.0,0,14873064.0,False,5,state,BA
114512,114512,,29.0,3,0.02017,2020-03-12,0.0,0,14873064.0,False,6,state,BA
114484,114484,,29.0,7,0.047060000000000005,2020-03-13,0.0,0,14873064.0,False,7,state,BA
114484,114484,,29.0,7,0.047060000000000005,2020-03-14,0.0,0,14873064.0,False,7,state,BA
114428,114428,,29.0,9,0.06051,2020-03-15,0.0,0,14873064.0,False,8,state,BA
114376,114376,,29.0,10,0.06724,2020-03-16,0.0,0,14873064.0,False,9,state,BA
114323,114323,,29.0,14,0.09412999999999999,2020-03-17,0.0,0,14873064.0,False,10,state,BA
114233,114233,,29.0,27,0.18154,2020-03-18,0.0,0,14873064.0,False,11,state,BA
114135,114135,,29.0,31,0.20843000000000003,2020-03-19,0.0,0,14873064.0,False,12,state,BA
114006,114006,,29.0,34,0.2286,2020-03-20,0.0,0,14873064.0,False,13,state,BA
113867,113867,,29.0,41,0.27566999999999997,2020-03-21,0.0,0,14873064.0,False,14,state,BA
113728,113728,,29.0,55,0.3698,2020-03-22,0.0,0,14873064.0,False,15,state,BA
113555,113555,,29.0,63,0.42358,2020-03-23,0.0,0,14873064.0,False,16,state,BA
113353,113353,,29.0,79,0.5311600000000001,2020-03-24,0.0,0,14873064.0,False,17,state,BA
113099,113099,,29.0,91,0.6118399999999999,2020-03-25,0.0,0,14873064.0,False,18,state,BA
112824,112824,,29.0,108,0.72614,2020-03-26,0.0,0,14873064.0,False,19,state,BA
112515,112515,,29.0,123,0.8270000000000001,2020-03-27,0.0,0,14873064.0,False,20,state,BA
112222,112222,,29.0,127,0.8538899999999999,2020-03-28,0.0,0,14873064.0,False,21,state,BA
111927,111927,,29.0,156,1.04888,2020-03-29,0.0064,1,14873064.0,False,22,state,BA
111528,111528,,29.0,176,1.18335,2020-03-30,0.0114,2,14873064.0,False,23,state,BA
111087,111087,,29.0,217,1.4590100000000001,2020-03-31,0.0092,2,14873064.0,False,24,state,BA
110604,110604,,29.0,246,1.6540000000000001,2020-04-01,0.0081,2,14873064.0,False,25,state,BA
110075,110075,,29.0,267,1.79519,2020-04-02,0.0112,3,14873064.0,False,26,state,BA
109491,109491,,29.0,290,1.94983,2020-04-03,0.0207,6,14873064.0,False,27,state,BA
108895,108895,,29.0,336,2.2591200000000002,2020-04-04,0.0208,7,14873064.0,False,28,state,BA
108243,108243,,29.0,401,2.69615,2020-04-05,0.0224,9,14873064.0,False,29,state,BA
107548,107548,,29.0,437,2.9382,2020-04-06,0.0229,10,14873064.0,False,30,state,BA
106764,106764,,29.0,462,3.10629,2020-04-07,0.0303,14,14873064.0,False,31,state,BA
105926,105926,,29.0,515,3.46264,2020-04-08,0.035,18,14873064.0,False,32,state,BA
105054,105054,,29.0,568,3.8189800000000003,2020-04-09,0.0335,19,14873064.0,False,33,state,BA
104113,104113,,29.0,616,4.141719999999999,2020-04-10,0.0308,19,14873064.0,False,34,state,BA
103125,103125,,29.0,640,4.3030800000000005,2020-04-11,0.0328,21,14873064.0,False,35,state,BA
102101,102101,,29.0,674,4.531680000000001,2020-04-12,0.0312,21,14873064.0,False,36,state,BA
101041,101041,,29.0,723,4.86114,2020-04-13,0.0304,22,14873064.0,False,37,state,BA
99920,99920,,29.0,776,5.21749,2020-04-14,0.0335,26,14873064.0,False,38,state,BA
98723,98723,,29.0,884,5.943630000000001,2020-04-15,0.0317,28,14873064.0,False,39,state,BA
97465,97465,,29.0,967,6.50169,2020-04-16,0.0352,34,14873064.0,False,40,state,BA
96141,96141,,29.0,1064,7.1538699999999995,2020-04-17,0.0338,36,14873064.0,False,41,state,BA
94758,94758,,29.0,1200,8.06828,2020-04-18,0.0333,40,14873064.0,False,42,state,BA
93311,93311,,29.0,1249,8.397730000000001,2020-04-19,0.036000000000000004,45,14873064.0,False,43,state,BA
91817,91817,,29.0,1377,9.25835,2020-04-20,0.0341,47,14873064.0,False,44,state,BA
90279,90279,,29.0,1504,10.11224,2020-04-21,0.0319,48,14873064.0,False,45,state,BA
88698,88698,,29.0,1645,11.060260000000001,2020-04-22,0.0322,53,14873064.0,False,46,state,BA
87041,87041,,29.0,1845,12.40498,2020-04-23,0.0336,62,14873064.0,False,47,state,BA
85298,85298,,29.0,1979,13.305929999999998,2020-04-24,0.0339,67,14873064.0,False,48,state,BA
83485,83485,,29.0,2116,14.22706,2020-04-25,0.034,72,14873064.0,False,49,state,BA
81597,81597,,29.0,2248,15.11457,2020-04-26,0.0329,74,14873064.0,False,50,state,BA
79643,79643,,29.0,2356,15.840720000000001,2020-04-27,0.0352,83,14873064.0,False,51,state,BA
77596,77596,,29.0,2564,17.23922,2020-04-28,0.0363,93,14873064.0,False,52,state,BA
75499,75499,,29.0,2676,17.99226,2020-04-29,0.0374,100,14873064.0,False,53,state,BA
73284,73284,,29.0,2867,19.27646,2020-04-30,0.037000000000000005,106,14873064.0,False,54,state,BA
71024,71024,,29.0,3140,21.11199,2020-05-01,0.0373,117,14873064.0,False,55,state,BA
68697,68697,,29.0,3315,22.28862,2020-05-02,0.0371,123,14873064.0,False,56,state,BA
66301,66301,,29.0,3566,23.976229999999997,2020-05-03,0.0359,128,14873064.0,False,57,state,BA
63846,63846,,29.0,3734,25.10579,2020-05-04,0.0378,141,14873064.0,False,58,state,BA
61302,61302,,29.0,4040,27.1632,2020-05-05,0.0361,146,14873064.0,False,59,state,BA
58693,58693,,29.0,4301,28.91805,2020-05-06,0.0372,160,14873064.0,False,60,state,BA
56000,56000,,29.0,4528,30.4443,2020-05-07,0.0364,165,14873064.0,False,61,state,BA
53196,53196,,29.0,4818,32.39413,2020-05-08,0.038,183,14873064.0,False,62,state,BA
50425,50425,,29.0,5174,34.78772,2020-05-09,0.0379,196,14873064.0,False,63,state,BA
47503,47503,,29.0,5558,37.36957,2020-05-10,0.0363,202,14873064.0,False,64,state,BA
44512,44512,,29.0,5808,39.05046,2020-05-11,0.0368,214,14873064.0,False,65,state,BA
41463,41463,,29.0,6204,41.712990000000005,2020-05-12,0.0363,225,14873064.0,False,66,state,BA
38335,38335,,29.0,6547,44.01917,2020-05-13,0.036000000000000004,236,14873064.0,False,67,state,BA
35140,35140,,29.0,6955,46.76239,2020-05-14,0.0377,262,14873064.0,False,68,state,BA
31960,31960,,29.0,8128,54.64913000000001,2020-05-15,0.0346,281,14873064.0,False,69,state,BA
28656,28656,,29.0,8314,55.89971,2020-05-16,0.0344,286,14873064.0,False,70,state,BA
25253,25253,,29.0,8443,56.76705,2020-05-17,0.0349,295,14873064.0,False,71,state,BA
21796,21796,,29.0,8881,59.711969999999994,2020-05-18,0.0351,312,14873064.0,False,72,state,BA
18408,18408,,29.0,11013,74.04661,2020-05-19,0.0296,326,14873064.0,False,73,state,BA
14799,14799,,29.0,11197,75.28375,2020-05-20,0.0323,362,14873064.0,False,74,state,BA
11168,11168,,29.0,11941,80.28608,2020-05-21,0.0315,376,14873064.0,False,75,state,BA
7392,7392,,29.0,12557,84.4278,2020-05-22,0.0318,399,14873064.0,False,76,state,BA
3774,3774,,29.0,13000,87.40633000000001,2020-05-23,0.0318,413,14873064.0,False,77,state,BA
467,467,,29.0,13899,93.45082,2020-05-24,0.0331,460,14873064.0,True,78,state,BA
467,467,,29.0,13899,93.45082,2020-05-25,0.0331,460,14873064.0,True,78,state,BA
467,467,,29.0,13899,93.45082,2020-05-26,0.0331,460,14873064.0,True,78,state,BA
467,467,,29.0,13899,93.45082,2020-05-27,0.0331,460,14873064.0,True,78,state,BA
467,467,,29.0,13899,93.45082,2020-05-28,0.0331,460,14873064.0,True,78,state,BA
467,467,,29.0,13899,93.45082,2020-05-29,0.0331,460,14873064.0,True,78,state,BA
114379,114379,,23.0,9,0.09855,2020-02-25,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-02-26,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-02-27,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-02-28,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-02-29,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-01,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-02,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-03,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-04,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-05,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-06,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-07,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-08,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-09,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-10,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-11,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-12,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-13,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-14,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-15,0.0,0,9132078.0,False,1,state,CE
114379,114379,,23.0,9,0.09855,2020-03-16,0.0,0,9132078.0,False,1,state,CE
114326,114326,,23.0,10,0.1095,2020-03-17,0.0,0,9132078.0,False,2,state,CE
114237,114237,,23.0,19,0.20806,2020-03-18,0.0,0,9132078.0,False,3,state,CE
114137,114137,,23.0,24,0.26281,2020-03-19,0.0,0,9132078.0,False,4,state,CE
114013,114013,,23.0,68,0.74463,2020-03-20,0.0,0,9132078.0,False,5,state,CE
113874,113874,,23.0,84,0.9198299999999999,2020-03-21,0.0,0,9132078.0,False,6,state,CE
113735,113735,,23.0,125,1.3688,2020-03-22,0.0,0,9132078.0,False,7,state,CE
113562,113562,,23.0,164,1.79587,2020-03-23,0.0,0,9132078.0,False,8,state,CE
113361,113361,,23.0,185,2.02583,2020-03-24,0.0,0,9132078.0,False,9,state,CE
113107,113107,,23.0,211,2.31054,2020-03-25,0.0,0,9132078.0,False,10,state,CE
112832,112832,,23.0,237,2.59525,2020-03-26,0.0127,3,9132078.0,False,11,state,CE
112524,112524,,23.0,282,3.08802,2020-03-27,0.0106,3,9132078.0,False,12,state,CE
112233,112233,,23.0,322,3.5260300000000004,2020-03-28,0.0124,4,9132078.0,False,13,state,CE
111940,111940,,23.0,359,3.9312,2020-03-29,0.0139,5,9132078.0,False,14,state,CE
111542,111542,,23.0,382,4.18306,2020-03-30,0.0131,5,9132078.0,False,15,state,CE
111101,111101,,23.0,401,4.39111,2020-03-31,0.0175,7,9132078.0,False,16,state,CE
110620,110620,,23.0,445,4.87293,2020-04-01,0.0202,9,9132078.0,False,17,state,CE
110094,110094,,23.0,563,6.165080000000001,2020-04-02,0.0373,21,9132078.0,False,18,state,CE
109515,109515,,23.0,658,7.205369999999999,2020-04-03,0.0334,22,9132078.0,False,19,state,CE
108919,108919,,23.0,745,8.15806,2020-04-04,0.0309,23,9132078.0,False,20,state,CE
108276,108276,,23.0,960,10.51239,2020-04-05,0.0365,35,9132078.0,False,21,state,CE
107590,107590,,23.0,1045,11.44318,2020-04-06,0.0335,35,9132078.0,False,22,state,CE
106808,106808,,23.0,1188,13.009089999999999,2020-04-07,0.0337,40,9132078.0,False,23,state,CE
105973,105973,,23.0,1394,15.264870000000002,2020-04-08,0.0409,57,9132078.0,False,24,state,CE
105102,105102,,23.0,1445,15.82334,2020-04-09,0.0394,57,9132078.0,False,25,state,CE
104168,104168,,23.0,1558,17.06074,2020-04-10,0.043,67,9132078.0,False,26,state,CE
103183,103183,,23.0,1668,18.265279999999997,2020-04-11,0.0444,74,9132078.0,False,27,state,CE
102160,102160,,23.0,1747,19.130370000000003,2020-04-12,0.0435,76,9132078.0,False,28,state,CE
101102,101102,,23.0,1935,21.18904,2020-04-13,0.0522,101,9132078.0,False,29,state,CE
99982,99982,,23.0,2070,22.66735,2020-04-14,0.0536,111,9132078.0,False,30,state,CE
98798,98798,,23.0,2291,25.08739,2020-04-15,0.0541,124,9132078.0,False,31,state,CE
97544,97544,,23.0,2412,26.412390000000002,2020-04-16,0.055999999999999994,135,9132078.0,False,32,state,CE
96229,96229,,23.0,2747,30.080779999999997,2020-04-17,0.0564,155,9132078.0,False,33,state,CE
94850,94850,,23.0,3062,33.530159999999995,2020-04-18,0.0588,180,9132078.0,False,34,state,CE
93412,93412,,23.0,3306,36.202059999999996,2020-04-19,0.0572,189,9132078.0,False,35,state,CE
91919,91919,,23.0,3485,38.16218,2020-04-20,0.0591,206,9132078.0,False,36,state,CE
90383,90383,,23.0,3682,40.31941,2020-04-21,0.06,221,9132078.0,False,37,state,CE
88811,88811,,23.0,4116,45.07189,2020-04-22,0.0581,239,9132078.0,False,38,state,CE
87160,87160,,23.0,4702,51.48883,2020-04-23,0.0576,271,9132078.0,False,39,state,CE
85425,85425,,23.0,5121,56.07705,2020-04-24,0.0572,293,9132078.0,False,40,state,CE
83617,83617,,23.0,5667,62.055969999999995,2020-04-25,0.0575,326,9132078.0,False,41,state,CE
81733,81733,,23.0,6260,68.54956999999999,2020-04-26,0.0601,376,9132078.0,False,42,state,CE
79785,79785,,23.0,6783,74.27663000000001,2020-04-27,0.0585,397,9132078.0,False,43,state,CE
77739,77739,,23.0,6985,76.48862,2020-04-28,0.0597,417,9132078.0,False,44,state,CE
75643,75643,,23.0,7409,81.13159,2020-04-29,0.0607,450,9132078.0,False,45,state,CE
73437,73437,,23.0,7861,86.08117,2020-04-30,0.0626,492,9132078.0,False,46,state,CE
71178,71178,,23.0,8000,87.60328,2020-05-01,0.0674,539,9132078.0,False,47,state,CE
68851,68851,,23.0,8309,90.98696,2020-05-02,0.0768,638,9132078.0,False,48,state,CE
66457,66457,,23.0,8379,91.75349,2020-05-03,0.0808,677,9132078.0,False,49,state,CE
64013,64013,,23.0,11040,120.89253000000001,2020-05-04,0.0645,712,9132078.0,False,50,state,CE
